alpha,fs,train_accuracy,val_accuracy,test_accuracy
10000000000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
1000,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,5599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,6599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,7599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,8599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,9599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,10599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,11599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,12599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,13599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,14599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,18599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,19599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,20599,0.5787024901703801,0.5844036697247706,0.5857535921736472
100,21599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10,5599,0.5809960681520314,0.5859327217125382,0.586670742892082
10,6599,0.5795543905635648,0.5847094801223242,0.5860593090797921
10,7599,0.5788335517693316,0.5847094801223242,0.5857535921736472
10,8599,0.5787680209698558,0.5844036697247706,0.5857535921736472
10,9599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,10599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,11599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,12599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,13599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,14599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,15599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10,16599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10,17599,0.5787024901703801,0.5844036697247706,0.5857535921736472
10,18599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,19599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,20599,0.5786369593709043,0.5844036697247706,0.5857535921736472
10,21599,0.5786369593709043,0.5844036697247706,0.5857535921736472
1,5599,0.7709043250327654,0.6431192660550459,0.6624885356160196
1,6599,0.7828964613368283,0.6464831804281346,0.6658514215836135
1,7599,0.7902359108781127,0.6403669724770642,0.6630999694283094
1,8599,0.7918086500655308,0.6376146788990825,0.6634056863344543
1,9599,0.7939711664482306,0.6330275229357798,0.6603485172730051
1,10599,0.7942988204456094,0.6321100917431193,0.6582084989299908
1,11599,0.794429882044561,0.635474006116208,0.6585142158361358
1,12599,0.7916120576671035,0.6345565749235474,0.6579027820238459
1,13599,0.7893184796854522,0.636697247706422,0.6588199327422807
1,14599,0.7871559633027523,0.6345565749235474,0.6563741974931213
1,15599,0.7846657929226737,0.6345565749235474,0.6591256496484256
1,16599,0.7821100917431193,0.636085626911315,0.6603485172730051
1,17599,0.7800786369593709,0.6385321100917432,0.6585142158361358
1,18599,0.7766710353866317,0.636085626911315,0.6582084989299908
1,19599,0.7729357798165137,0.6318042813455658,0.6554570467746866
1,20599,0.7678899082568807,0.6293577981651376,0.6517884439009477
1,21599,0.7631061598951507,0.6305810397553517,0.6499541424640782
0.1,5599,0.7853211009174312,0.6256880733944954,0.640782635279731
0.1,6599,0.7988859764089122,0.6269113149847095,0.6398654845612962
0.1,7599,0.808256880733945,0.6244648318042814,0.6371140324059921
0.1,8599,0.8145478374836173,0.6247706422018349,0.6371140324059921
0.1,9599,0.8180209698558323,0.6207951070336392,0.6334454295322531
0.1,10599,0.8207077326343382,0.6201834862385321,0.6276368083154998
0.1,11599,0.8250982961992136,0.618348623853211,0.6267196575970652
0.1,12599,0.8294233289646133,0.617125382262997,0.6239682054417609
0.1,13599,0.8317169069462648,0.6168195718654435,0.6258025068786304
0.1,14599,0.8337483617300131,0.6204892966360857,0.6239682054417609
0.1,15599,0.8367627785058978,0.6155963302752293,0.6187710180372975
0.1,16599,0.8379423328964614,0.6122324159021407,0.613573830632834
0.1,17599,0.8374180865006553,0.6116207951070336,0.6126566799143993
0.1,18599,0.8375491480996068,0.6073394495412844,0.6120452461021094
0.1,19599,0.838007863695937,0.5957186544342508,0.6077652094160807
0.1,20599,0.8383355176933158,0.5914373088685015,0.599816569856313
0.1,21599,0.8390563564875492,0.5877675840978593,0.5927850810149802
0.01,5599,0.7907601572739188,0.6149847094801223,0.630388260470804
0.01,6599,0.806094364351245,0.6122324159021407,0.62702537450321
0.01,7599,0.8146788990825689,0.6110091743119266,0.6190767349434424
0.01,8599,0.8235910878112713,0.6091743119266055,0.6212167532864568
0.01,9599,0.828440366972477,0.6058103975535168,0.6157138489758484
0.01,10599,0.8336173001310616,0.6079510703363914,0.6092937939468053
0.01,11599,0.8389908256880734,0.6067278287461774,0.6099052277590951
0.01,12599,0.8465923984272609,0.6036697247706422,0.6092937939468053
0.01,13599,0.8517038007863696,0.6045871559633027,0.6077652094160807
0.01,14599,0.8558322411533421,0.6015290519877676,0.606542341791501
0.01,15599,0.8587155963302753,0.5984709480122324,0.6037908896361969
0.01,16599,0.8614678899082568,0.5972477064220183,0.6028737389177622
0.01,17599,0.8625819134993447,0.5954128440366973,0.5973708346071538
0.01,18599,0.8627785058977719,0.5932721712538226,0.5943136655457046
0.01,19599,0.8627785058977719,0.5902140672782875,0.589727911953531
0.01,20599,0.8628440366972477,0.5844036697247706,0.5836135738306328
0.01,21599,0.8628440366972477,0.5788990825688073,0.5781106695200244
0.001,5599,0.7918741808650066,0.6091743119266055,0.6279425252216447
0.001,6599,0.8081258191349935,0.6064220183486239,0.6233567716294711
0.001,7599,0.8167758846657929,0.6048929663608563,0.6160195658819932
0.001,8599,0.8263433813892529,0.6042813455657492,0.6175481504127178
0.001,9599,0.831651376146789,0.5996941896024465,0.6120452461021094
0.001,10599,0.8374836173001311,0.599388379204893,0.6062366248853561
0.001,11599,0.8433158584534731,0.5978593272171254,0.6053194741669214
0.001,12599,0.8508519003931848,0.5966360856269113,0.6037908896361969
0.001,13599,0.8573394495412844,0.5960244648318043,0.6025680220116172
0.001,14599,0.8622542595019659,0.5938837920489297,0.6004280036686028
0.001,15599,0.8660550458715597,0.591131498470948,0.5973708346071538
0.001,16599,0.8699213630406291,0.591131498470948,0.5952308162641394
0.001,17599,0.8705111402359109,0.5883792048929664,0.5885050443289513
0.001,18599,0.8705766710353866,0.5868501529051988,0.5860593090797921
0.001,19599,0.8705766710353866,0.5825688073394495,0.5805564047691837
0.001,20599,0.8705766710353866,0.5785932721712538,0.5765820849892999
0.001,21599,0.8705766710353866,0.5743119266055046,0.5719963313971262
0.0001,5599,0.7923984272608126,0.6082568807339449,0.6261082237847753
0.0001,6599,0.8087155963302752,0.6051987767584098,0.6227453378171813
0.0001,7599,0.8177588466579292,0.6033639143730887,0.6141852644451238
0.0001,8599,0.8272608125819135,0.6024464831804281,0.616936716600428
0.0001,9599,0.832437745740498,0.5984709480122324,0.6111280953836747
0.0001,10599,0.8384010484927916,0.5978593272171254,0.6044023234484867
0.0001,11599,0.8442988204456094,0.5957186544342508,0.6028737389177622
0.0001,12599,0.8518348623853211,0.5951070336391437,0.6013451543870376
0.0001,13599,0.858519003931848,0.5944954128440367,0.6001222867624579
0.0001,14599,0.8636959370904325,0.591743119266055,0.5976765515132987
0.0001,15599,0.8676933158584534,0.5889908256880734,0.5952308162641394
0.0001,16599,0.8718217562254259,0.5886850152905199,0.5903393457658208
0.0001,17599,0.8722804718217563,0.5853211009174312,0.5842250076429226
0.0001,18599,0.8725425950196593,0.5844036697247706,0.5823907062060532
0.0001,19599,0.8725425950196593,0.5779816513761468,0.5771935188015898
0.0001,20599,0.8725425950196593,0.573394495412844,0.572913482115561
0.0001,21599,0.8725425950196593,0.5691131498470948,0.5689391623356772
1e-05,5599,0.7924639580602884,0.6079510703363914,0.6251910730663406
1e-05,6599,0.8088466579292267,0.6048929663608563,0.6212167532864568
1e-05,7599,0.8177588466579292,0.6027522935779817,0.6126566799143993
1e-05,8599,0.8273263433813892,0.6024464831804281,0.6154081320697035
1e-05,9599,0.8325688073394495,0.5981651376146789,0.6089880770406604
1e-05,10599,0.8385976408912189,0.5978593272171254,0.6022623051054723
1e-05,11599,0.8445609436435124,0.5960244648318043,0.6007337205747478
1e-05,12599,0.8521625163826999,0.5954128440366973,0.5992051360440233
1e-05,13599,0.8589121887287025,0.5948012232415902,0.5976765515132987
1e-05,14599,0.8641546526867627,0.5920489296636086,0.5949250993579945
1e-05,15599,0.8681520314547837,0.5896024464831804,0.5921736472026903
1e-05,16599,0.872346002621232,0.5892966360856269,0.5872821767043718
1e-05,17599,0.8729357798165137,0.5862385321100917,0.5814735554876185
1e-05,18599,0.8731979030144168,0.5853211009174312,0.5793335371446041
1e-05,19599,0.8731979030144168,0.5795107033639144,0.5741363497401406
1e-05,20599,0.8731979030144168,0.5752293577981651,0.5698563130541119
1e-05,21599,0.8731979030144168,0.5706422018348624,0.5652705594619383
1e-06,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-06,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-06,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-06,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-06,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-06,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-06,11599,0.8445609436435124,0.5960244648318043,0.6004280036686028
1e-06,12599,0.8521625163826999,0.5954128440366973,0.5988994191378784
1e-06,13599,0.8589121887287025,0.5948012232415902,0.5973708346071538
1e-06,14599,0.8641546526867627,0.5920489296636086,0.5946193824518495
1e-06,15599,0.8681520314547837,0.5892966360856269,0.5921736472026903
1e-06,16599,0.872346002621232,0.5889908256880734,0.5872821767043718
1e-06,17599,0.872870249017038,0.5859327217125382,0.5811678385814736
1e-06,18599,0.8731979030144168,0.5853211009174312,0.5790278202384592
1e-06,19599,0.8731979030144168,0.5795107033639144,0.5738306328339957
1e-06,20599,0.8731979030144168,0.5752293577981651,0.569550596147967
1e-06,21599,0.8731979030144168,0.5709480122324159,0.5649648425557934
1e-07,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-07,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-07,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-07,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-07,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-07,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-07,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-07,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-07,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-07,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-07,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-07,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-07,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-07,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-07,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-07,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-07,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-08,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-08,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-08,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-08,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-08,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-08,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-08,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-08,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-08,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-08,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-08,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-08,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-08,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-08,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-08,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-08,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-08,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-09,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-09,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-09,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-09,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-09,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-09,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-09,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-09,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-09,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-09,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-09,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-09,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-09,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-09,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-09,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-09,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-09,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
1e-10,5599,0.792529488859764,0.6073394495412844,0.6251910730663406
1e-10,6599,0.8089121887287025,0.6039755351681957,0.6212167532864568
1e-10,7599,0.817824377457405,0.6024464831804281,0.6123509630082543
1e-10,8599,0.827391874180865,0.6021406727828746,0.6151024151635586
1e-10,9599,0.8326343381389253,0.5978593272171254,0.6086823601345155
1e-10,10599,0.8386631716906946,0.5975535168195719,0.6019565881993274
1e-10,11599,0.8445609436435124,0.5957186544342508,0.6004280036686028
1e-10,12599,0.8521625163826999,0.5951070336391437,0.5988994191378784
1e-10,13599,0.8589121887287025,0.5944954128440367,0.5973708346071538
1e-10,14599,0.8641546526867627,0.591743119266055,0.5946193824518495
1e-10,15599,0.8681520314547837,0.5889908256880734,0.5921736472026903
1e-10,16599,0.872346002621232,0.5886850152905199,0.5872821767043718
1e-10,17599,0.872870249017038,0.5856269113149847,0.5811678385814736
1e-10,18599,0.8731979030144168,0.5847094801223242,0.5790278202384592
1e-10,19599,0.8731979030144168,0.5788990825688073,0.5738306328339957
1e-10,20599,0.8731979030144168,0.5746177370030581,0.569550596147967
1e-10,21599,0.8731979030144168,0.5703363914373089,0.5649648425557934
